match_id,innings_id,team_id,participant_id,player_name,player_short_name,catches,run_outs,stumpings,assisted_run_outs
08e9bed5-8e70-4e06-b630-8788da1e218c,016bd015-153f-4f52-b4e6-5dd8ba4550bb,279aa49f-e6a9-4085-9db7-098edac9c90e,00000000-0000-0000-0000-000000000002,********,********,1,0,0,0
08e9bed5-8e70-4e06-b630-8788da1e218c,016bd015-153f-4f52-b4e6-5dd8ba4550bb,279aa49f-e6a9-4085-9db7-098edac9c90e,3f862060-4795-4936-9f1d-dfacd2aa1639,chowdary Ravi,c Ravi,1,0,0,0
08e9bed5-8e70-4e06-b630-8788da1e218c,b823778d-c200-481e-86a5-1e4715826cd2,90d2b3f1-33ab-4ead-811a-4dd67d99e275,79a9ff9a-9822-407a-8a3f-2b579c710780,Nathan Groves,N Groves,1,0,0,0
08e9bed5-8e70-4e06-b630-8788da1e218c,b823778d-c200-481e-86a5-1e4715826cd2,90d2b3f1-33ab-4ead-811a-4dd67d99e275,13986a3f-8460-4f74-9a59-502afdd0ca41,Cameron Beyer,C Beyer,1,0,0,0
08e9bed5-8e70-4e06-b630-8788da1e218c,b823778d-c200-481e-86a5-1e4715826cd2,90d2b3f1-33ab-4ead-811a-4dd67d99e275,b4de78b2-e2cc-47fd-8c37-51a5dc45c63d,Gary Ring,G Ring,1,0,0,0
81d22cd1-0f50-4e64-be5f-21619407e65d,721f67f0-e5e0-42aa-82de-ac74ffdbb56a,279aa49f-e6a9-4085-9db7-098edac9c90e,8a856bda-2a2c-416f-948f-f80829c83646,Padmanabhan Srinivasan,P Srinivasan,1,0,0,0
81d22cd1-0f50-4e64-be5f-21619407e65d,721f67f0-e5e0-42aa-82de-ac74ffdbb56a,279aa49f-e6a9-4085-9db7-098edac9c90e,5575e7b8-ffb7-4ff9-bff5-aa8f31d21c5f,Shubham Arora,S Arora,1,0,0,0
81d22cd1-0f50-4e64-be5f-21619407e65d,721f67f0-e5e0-42aa-82de-ac74ffdbb56a,279aa49f-e6a9-4085-9db7-098edac9c90e,7b92ef0e-f100-4c46-8f95-2dd4d29654d6,Feroz Hassan,F Hassan,1,0,0,0
81d22cd1-0f50-4e64-be5f-21619407e65d,91b461e5-56c5-4ec0-b266-18420050a606,2400d6fd-cae2-4343-8797-35cd1be8aec6,fc91129f-60cf-4f07-8bd4-dd268e1d06e7,Darren Hughes,D Hughes,2,0,0,0
b4a63d21-b13b-4b12-ac7f-1feb6a466931,3a79989f-81dd-4ea0-a4f5-7335c8b44958,279aa49f-e6a9-4085-9db7-098edac9c90e,7512873c-b6b6-49fe-80ff-3733b5abd044,Mohaneesh Pitre,M Pitre,2,0,0,0
b4a63d21-b13b-4b12-ac7f-1feb6a466931,3a79989f-81dd-4ea0-a4f5-7335c8b44958,279aa49f-e6a9-4085-9db7-098edac9c90e,7b92ef0e-f100-4c46-8f95-2dd4d29654d6,Feroz Hassan,F Hassan,1,0,0,0
b4a63d21-b13b-4b12-ac7f-1feb6a466931,3a79989f-81dd-4ea0-a4f5-7335c8b44958,279aa49f-e6a9-4085-9db7-098edac9c90e,00000000-0000-0000-0000-000000000002,********,********,0,0,1,0
baeccaa8-afcb-4b8e-97c6-7a73cf409f97,94ecf7ad-3b16-4a77-a243-4581ec8e71a6,90d2b3f1-33ab-4ead-811a-4dd67d99e275,e14b70d4-62b4-4f2f-b3e7-8390353ad7dd,James Frost,J Frost,1,0,0,0
baeccaa8-afcb-4b8e-97c6-7a73cf409f97,94ecf7ad-3b16-4a77-a243-4581ec8e71a6,90d2b3f1-33ab-4ead-811a-4dd67d99e275,13986a3f-8460-4f74-9a59-502afdd0ca41,Cameron Beyer,C Beyer,2,0,0,0
baeccaa8-afcb-4b8e-97c6-7a73cf409f97,94ecf7ad-3b16-4a77-a243-4581ec8e71a6,90d2b3f1-33ab-4ead-811a-4dd67d99e275,79a9ff9a-9822-407a-8a3f-2b579c710780,Nathan Groves,N Groves,2,0,1,0
baeccaa8-afcb-4b8e-97c6-7a73cf409f97,53a89f17-971f-4eeb-b6b8-1b27284c08c8,90d2b3f1-33ab-4ead-811a-4dd67d99e275,13986a3f-8460-4f74-9a59-502afdd0ca41,Cameron Beyer,C Beyer,1,0,0,0
baeccaa8-afcb-4b8e-97c6-7a73cf409f97,53a89f17-971f-4eeb-b6b8-1b27284c08c8,90d2b3f1-33ab-4ead-811a-4dd67d99e275,79a9ff9a-9822-407a-8a3f-2b579c710780,Nathan Groves,N Groves,1,1,0,1
baeccaa8-afcb-4b8e-97c6-7a73cf409f97,53a89f17-971f-4eeb-b6b8-1b27284c08c8,90d2b3f1-33ab-4ead-811a-4dd67d99e275,05c59ec4-2c0c-4c02-b412-6b591a6d6598,Paul Rutland,P Rutland,1,0,0,0
baeccaa8-afcb-4b8e-97c6-7a73cf409f97,53a89f17-971f-4eeb-b6b8-1b27284c08c8,90d2b3f1-33ab-4ead-811a-4dd67d99e275,1fcce774-9a91-487f-bac9-aa2b6bd564bc,Michael Long,M Long,1,0,0,0
baeccaa8-afcb-4b8e-97c6-7a73cf409f97,53a89f17-971f-4eeb-b6b8-1b27284c08c8,90d2b3f1-33ab-4ead-811a-4dd67d99e275,99aa21b7-02cf-4d33-ab0a-7a5db66d8a86,Akashpuri Goswami,A Goswami,0,1,0,1
fb3198b9-0982-4c9e-a9ea-bfd412f91f24,e6a20d79-3dde-4107-8e10-21315534177f,8bdca048-147b-40ec-9e4f-7f699614b80f,8801f943-9bd5-4477-8251-ec591ea76b89,Kamaljeet Singh,K Singh,1,0,0,0
fb3198b9-0982-4c9e-a9ea-bfd412f91f24,748306c5-596b-41f3-bed5-9b2cb796f8b5,279aa49f-e6a9-4085-9db7-098edac9c90e,17d58ef7-cae1-444e-adba-71c74067872b,Prasad Rahate,P Rahate,1,0,0,0
fb3198b9-0982-4c9e-a9ea-bfd412f91f24,748306c5-596b-41f3-bed5-9b2cb796f8b5,279aa49f-e6a9-4085-9db7-098edac9c90e,5575e7b8-ffb7-4ff9-bff5-aa8f31d21c5f,Shubham Arora,S Arora,1,0,0,0
fb3198b9-0982-4c9e-a9ea-bfd412f91f24,748306c5-596b-41f3-bed5-9b2cb796f8b5,279aa49f-e6a9-4085-9db7-098edac9c90e,8817f6bc-348d-4f63-81c9-deefc3b714ff,Wajhi Syed,W Syed,1,0,1,0
fb3198b9-0982-4c9e-a9ea-bfd412f91f24,748306c5-596b-41f3-bed5-9b2cb796f8b5,279aa49f-e6a9-4085-9db7-098edac9c90e,a0711994-f960-4c71-bea5-c9dd9f3edd83,Bikash Naik,B Naik,1,0,0,0
fc789240-f7f8-4a9e-b76a-ea719c5885dc,3220d1f9-e019-4db1-9234-f98b6531e7c1,279aa49f-e6a9-4085-9db7-098edac9c90e,68ac86a9-b0a2-4dfe-9c94-f8e2d566269b,Kavish Gambhir,K Gambhir,2,0,0,0
fc789240-f7f8-4a9e-b76a-ea719c5885dc,05af47ba-93d6-4d5f-86c3-8d3a527ba0c6,86de86ad-cebf-4fd8-a904-a5c5be9c2e36,0f5a9c87-a337-464f-823f-37b043711aa2,Saad Javed,S Javed,0,0,1,0
