canonical_player_id,canonical_player_name,display_player_name,phase_model,phase,phase_order,legal_balls,wickets,runs_conceded,match_count,overs,avg,eco,sr
raw_bd3267a9_62a4_4ef6_9c96_ca89ef724e76,Santhosh Kumar Chappidi,Santhosh Kumar Chappidi,T20,Death,3,472,11,242,16,78.4,22.0,3.0762711864406778,42.90909090909091
raw_bd3267a9_62a4_4ef6_9c96_ca89ef724e76,Santhosh Kumar Chappidi,Santhosh Kumar Chappidi,Two Day,New Ball,1,717,18,354,21,119.3,19.666666666666668,2.9623430962343096,39.833333333333336
raw_bd3267a9_62a4_4ef6_9c96_ca89ef724e76,Santhosh Kumar Chappidi,Santhosh Kumar Chappidi,Two Day,Older Ball,2,496,12,249,16,82.4,20.75,3.0120967741935485,41.333333333333336
raw_360868ba_5d2a_4f9f_9f3a_fff5756f3f85,Shandil Bhan,Shandil Bhan,One Day,Opening,1,18,1,9,1,3.0,9.0,3.0,18.0
raw_360868ba_5d2a_4f9f_9f3a_fff5756f3f85,Shandil Bhan,Shandil Bhan,One Day,Middle,2,187,5,169,10,31.1,33.8,5.422459893048129,37.4
raw_360868ba_5d2a_4f9f_9f3a_fff5756f3f85,Shandil Bhan,Shandil Bhan,One Day,Death,3,209,6,139,8,34.5,23.166666666666668,3.9904306220095696,34.833333333333336
raw_360868ba_5d2a_4f9f_9f3a_fff5756f3f85,Shandil Bhan,Shandil Bhan,T20,Opening,1,6,0,0,1,1.0,,0.0,
raw_360868ba_5d2a_4f9f_9f3a_fff5756f3f85,Shandil Bhan,Shandil Bhan,T20,Middle,2,50,2,38,6,8.2,19.0,4.56,25.0
raw_360868ba_5d2a_4f9f_9f3a_fff5756f3f85,Shandil Bhan,Shandil Bhan,T20,Death,3,358,10,279,15,59.4,27.9,4.675977653631285,35.8
raw_360868ba_5d2a_4f9f_9f3a_fff5756f3f85,Shandil Bhan,Shandil Bhan,Two Day,New Ball,1,38,2,20,4,6.2,10.0,3.1578947368421053,19.0
raw_360868ba_5d2a_4f9f_9f3a_fff5756f3f85,Shandil Bhan,Shandil Bhan,Two Day,Older Ball,2,376,10,297,15,62.4,29.7,4.73936170212766,37.6
raw_d7f93a87_6b05_4830_a524_41457fd00603,Shaun Vikash,Shaun Vikash,One Day,Opening,1,630,9,314,23,105.0,34.888888888888886,2.9904761904761905,70.0
raw_d7f93a87_6b05_4830_a524_41457fd00603,Shaun Vikash,Shaun Vikash,One Day,Middle,2,538,15,226,18,89.4,15.066666666666666,2.520446096654275,35.86666666666667
raw_d7f93a87_6b05_4830_a524_41457fd00603,Shaun Vikash,Shaun Vikash,One Day,Death,3,337,12,172,13,56.1,14.333333333333334,3.0623145400593472,28.083333333333332
raw_d7f93a87_6b05_4830_a524_41457fd00603,Shaun Vikash,Shaun Vikash,T20,Opening,1,390,7,201,22,65.0,28.714285714285715,3.0923076923076924,55.714285714285715
raw_d7f93a87_6b05_4830_a524_41457fd00603,Shaun Vikash,Shaun Vikash,T20,Middle,2,456,7,233,22,76.0,33.285714285714285,3.0657894736842106,65.14285714285714
raw_d7f93a87_6b05_4830_a524_41457fd00603,Shaun Vikash,Shaun Vikash,T20,Death,3,659,22,278,19,109.5,12.636363636363637,2.5311077389984824,29.954545454545453
raw_d7f93a87_6b05_4830_a524_41457fd00603,Shaun Vikash,Shaun Vikash,Two Day,New Ball,1,840,13,434,24,140.0,33.38461538461539,3.1,64.61538461538461
raw_d7f93a87_6b05_4830_a524_41457fd00603,Shaun Vikash,Shaun Vikash,Two Day,Older Ball,2,665,23,278,19,110.5,12.08695652173913,2.5082706766917293,28.91304347826087
shivnyl_naidu,Shivnyl Naidu,Shivnyl Naidu,One Day,Opening,1,26,0,24,3,4.2,,5.538461538461538,
shivnyl_naidu,Shivnyl Naidu,Shivnyl Naidu,One Day,Middle,2,348,11,304,19,58.0,27.636363636363637,5.241379310344827,31.636363636363637
shivnyl_naidu,Shivnyl Naidu,Shivnyl Naidu,One Day,Death,3,344,12,212,11,57.2,17.666666666666668,3.697674418604651,28.666666666666668
shivnyl_naidu,Shivnyl Naidu,Shivnyl Naidu,T20,Middle,2,98,4,69,7,16.2,17.25,4.224489795918367,24.5
shivnyl_naidu,Shivnyl Naidu,Shivnyl Naidu,T20,Death,3,620,19,471,17,103.2,24.789473684210527,4.558064516129032,32.63157894736842
shivnyl_naidu,Shivnyl Naidu,Shivnyl Naidu,Two Day,New Ball,1,68,0,51,4,11.2,,4.5,
shivnyl_naidu,Shivnyl Naidu,Shivnyl Naidu,Two Day,Older Ball,2,650,23,489,19,108.2,21.26086956521739,4.513846153846154,28.26086956521739
shrikant_sharma,Shrikant Sharma,Shrikant Sharma,One Day,Middle,2,138,3,68,4,23.0,22.666666666666668,2.9565217391304346,46.0
shrikant_sharma,Shrikant Sharma,Shrikant Sharma,One Day,Death,3,96,1,24,3,16.0,24.0,1.5,96.0
shrikant_sharma,Shrikant Sharma,Shrikant Sharma,T20,Middle,2,48,0,28,3,8.0,,3.5,
shrikant_sharma,Shrikant Sharma,Shrikant Sharma,T20,Death,3,186,4,64,4,31.0,16.0,2.064516129032258,46.5
shrikant_sharma,Shrikant Sharma,Shrikant Sharma,Two Day,New Ball,1,42,0,24,3,7.0,,3.4285714285714284,
shrikant_sharma,Shrikant Sharma,Shrikant Sharma,Two Day,Older Ball,2,192,4,68,4,32.0,17.0,2.125,48.0
raw_400e4752_f236_4ca7_93e9_fd8ebee6735e,Siddhanth Chaurasiya,Siddhanth Chaurasiya,One Day,Opening,1,274,4,201,11,45.4,50.25,4.401459854014599,68.5
raw_400e4752_f236_4ca7_93e9_fd8ebee6735e,Siddhanth Chaurasiya,Siddhanth Chaurasiya,One Day,Middle,2,332,16,254,18,55.2,15.875,4.590361445783133,20.75
raw_400e4752_f236_4ca7_93e9_fd8ebee6735e,Siddhanth Chaurasiya,Siddhanth Chaurasiya,One Day,Death,3,230,9,116,10,38.2,12.88888888888889,3.026086956521739,25.555555555555557
raw_400e4752_f236_4ca7_93e9_fd8ebee6735e,Siddhanth Chaurasiya,Siddhanth Chaurasiya,T20,Opening,1,186,4,132,11,31.0,33.0,4.258064516129032,46.5
raw_400e4752_f236_4ca7_93e9_fd8ebee6735e,Siddhanth Chaurasiya,Siddhanth Chaurasiya,T20,Middle,2,192,3,150,13,32.0,50.0,4.6875,64.0
raw_400e4752_f236_4ca7_93e9_fd8ebee6735e,Siddhanth Chaurasiya,Siddhanth Chaurasiya,T20,Death,3,458,22,289,13,76.2,13.136363636363637,3.7860262008733625,20.818181818181817
raw_400e4752_f236_4ca7_93e9_fd8ebee6735e,Siddhanth Chaurasiya,Siddhanth Chaurasiya,Two Day,New Ball,1,366,6,278,14,61.0,46.333333333333336,4.557377049180328,61.0
raw_400e4752_f236_4ca7_93e9_fd8ebee6735e,Siddhanth Chaurasiya,Siddhanth Chaurasiya,Two Day,Older Ball,2,470,23,293,13,78.2,12.73913043478261,3.7404255319148936,20.434782608695652
raw_cefd9f7d_2787_4b4c_9a13_4e1d0d434ff8,Siddhesh Jitendrabhai Vadapalli,Siddhesh Jitendrabhai Vadapalli,One Day,Opening,1,72,3,45,5,12.0,15.0,3.75,24.0
raw_cefd9f7d_2787_4b4c_9a13_4e1d0d434ff8,Siddhesh Jitendrabhai Vadapalli,Siddhesh Jitendrabhai Vadapalli,One Day,Middle,2,144,1,108,9,24.0,108.0,4.5,144.0
raw_cefd9f7d_2787_4b4c_9a13_4e1d0d434ff8,Siddhesh Jitendrabhai Vadapalli,Siddhesh Jitendrabhai Vadapalli,One Day,Death,3,12,2,0,2,2.0,0.0,0.0,6.0
raw_cefd9f7d_2787_4b4c_9a13_4e1d0d434ff8,Siddhesh Jitendrabhai Vadapalli,Siddhesh Jitendrabhai Vadapalli,T20,Opening,1,24,1,12,2,4.0,12.0,3.0,24.0
raw_cefd9f7d_2787_4b4c_9a13_4e1d0d434ff8,Siddhesh Jitendrabhai Vadapalli,Siddhesh Jitendrabhai Vadapalli,T20,Middle,2,102,2,58,5,17.0,29.0,3.411764705882353,51.0
raw_cefd9f7d_2787_4b4c_9a13_4e1d0d434ff8,Siddhesh Jitendrabhai Vadapalli,Siddhesh Jitendrabhai Vadapalli,T20,Death,3,102,3,83,7,17.0,27.666666666666668,4.882352941176471,34.0
raw_cefd9f7d_2787_4b4c_9a13_4e1d0d434ff8,Siddhesh Jitendrabhai Vadapalli,Siddhesh Jitendrabhai Vadapalli,Two Day,New Ball,1,120,3,68,5,20.0,22.666666666666668,3.4,40.0
raw_cefd9f7d_2787_4b4c_9a13_4e1d0d434ff8,Siddhesh Jitendrabhai Vadapalli,Siddhesh Jitendrabhai Vadapalli,Two Day,Older Ball,2,108,3,85,7,18.0,28.333333333333332,4.722222222222222,36.0
raw_643f54d7_4a3b_4c87_bf4c_b5d277365b72,Sohail Ahmed,Sohail Ahmed,One Day,Opening,1,228,9,99,8,38.0,11.0,2.6052631578947367,25.333333333333332
raw_643f54d7_4a3b_4c87_bf4c_b5d277365b72,Sohail Ahmed,Sohail Ahmed,One Day,Middle,2,210,5,130,11,35.0,26.0,3.7142857142857144,42.0
raw_643f54d7_4a3b_4c87_bf4c_b5d277365b72,Sohail Ahmed,Sohail Ahmed,One Day,Death,3,209,6,98,9,34.5,16.333333333333332,2.813397129186603,34.833333333333336
raw_643f54d7_4a3b_4c87_bf4c_b5d277365b72,Sohail Ahmed,Sohail Ahmed,T20,Opening,1,144,6,60,7,24.0,10.0,2.5,24.0
raw_643f54d7_4a3b_4c87_bf4c_b5d277365b72,Sohail Ahmed,Sohail Ahmed,T20,Middle,2,138,6,77,9,23.0,12.833333333333334,3.347826086956522,23.0
raw_643f54d7_4a3b_4c87_bf4c_b5d277365b72,Sohail Ahmed,Sohail Ahmed,T20,Death,3,365,8,190,13,60.5,23.75,3.1232876712328768,45.625
raw_643f54d7_4a3b_4c87_bf4c_b5d277365b72,Sohail Ahmed,Sohail Ahmed,Two Day,New Ball,1,282,12,137,9,47.0,11.416666666666666,2.9148936170212765,23.5
raw_643f54d7_4a3b_4c87_bf4c_b5d277365b72,Sohail Ahmed,Sohail Ahmed,Two Day,Older Ball,2,365,8,190,13,60.5,23.75,3.1232876712328768,45.625
raw_3dfa0dea_884b_4796_ad97_a36c652b3012,Sravan Kumar Saka,Sravan Kumar Saka,One Day,Death,3,3,0,1,1,0.3,,2.0,
raw_3dfa0dea_884b_4796_ad97_a36c652b3012,Sravan Kumar Saka,Sravan Kumar Saka,T20,Death,3,3,0,1,1,0.3,,2.0,
raw_3dfa0dea_884b_4796_ad97_a36c652b3012,Sravan Kumar Saka,Sravan Kumar Saka,Two Day,Older Ball,2,3,0,1,1,0.3,,2.0,
srikanth_para,Srikanth Para,Srikanth Para,One Day,Opening,1,30,1,21,3,5.0,21.0,4.2,30.0
srikanth_para,Srikanth Para,Srikanth Para,One Day,Middle,2,78,0,70,5,13.0,,5.384615384615385,
srikanth_para,Srikanth Para,Srikanth Para,One Day,Death,3,12,1,9,1,2.0,9.0,4.5,12.0
srikanth_para,Srikanth Para,Srikanth Para,T20,Opening,1,18,1,8,2,3.0,8.0,2.6666666666666665,18.0
srikanth_para,Srikanth Para,Srikanth Para,T20,Middle,2,54,0,50,4,9.0,,5.555555555555555,
srikanth_para,Srikanth Para,Srikanth Para,T20,Death,3,48,1,42,5,8.0,42.0,5.25,48.0
srikanth_para,Srikanth Para,Srikanth Para,Two Day,New Ball,1,66,1,48,4,11.0,48.0,4.363636363636363,66.0
srikanth_para,Srikanth Para,Srikanth Para,Two Day,Older Ball,2,54,1,52,5,9.0,52.0,5.777777777777778,54.0
raw_318eb254_0f61_4906_a4da_9c88a2637ebe,Sunil K Mekala,Sunil K Mekala,One Day,Opening,1,6,0,2,1,1.0,,2.0,
raw_318eb254_0f61_4906_a4da_9c88a2637ebe,Sunil K Mekala,Sunil K Mekala,One Day,Middle,2,24,0,16,1,4.0,,4.0,
raw_318eb254_0f61_4906_a4da_9c88a2637ebe,Sunil K Mekala,Sunil K Mekala,One Day,Death,3,6,0,3,1,1.0,,3.0,
raw_318eb254_0f61_4906_a4da_9c88a2637ebe,Sunil K Mekala,Sunil K Mekala,T20,Middle,2,12,0,8,1,2.0,,4.0,
raw_318eb254_0f61_4906_a4da_9c88a2637ebe,Sunil K Mekala,Sunil K Mekala,T20,Death,3,24,0,13,1,4.0,,3.25,
raw_318eb254_0f61_4906_a4da_9c88a2637ebe,Sunil K Mekala,Sunil K Mekala,Two Day,New Ball,1,12,0,8,1,2.0,,4.0,
raw_318eb254_0f61_4906_a4da_9c88a2637ebe,Sunil K Mekala,Sunil K Mekala,Two Day,Older Ball,2,24,0,13,1,4.0,,3.25,
raw_97055023_9a2c_4f89_aa56_c8083a09f48f,Suraj Thapa,Suraj Thapa,One Day,Middle,2,12,1,8,1,2.0,8.0,4.0,12.0
raw_97055023_9a2c_4f89_aa56_c8083a09f48f,Suraj Thapa,Suraj Thapa,One Day,Death,3,24,1,14,1,4.0,14.0,3.5,24.0
raw_97055023_9a2c_4f89_aa56_c8083a09f48f,Suraj Thapa,Suraj Thapa,T20,Death,3,36,2,22,1,6.0,11.0,3.6666666666666665,18.0
raw_97055023_9a2c_4f89_aa56_c8083a09f48f,Suraj Thapa,Suraj Thapa,Two Day,Older Ball,2,36,2,22,1,6.0,11.0,3.6666666666666665,18.0
raw_c9e16142_3bba_44ab_8fad_4610a7f7f885,Suryakumar Patti,Suryakumar Patti,One Day,Opening,1,24,1,10,1,4.0,10.0,2.5,24.0
raw_c9e16142_3bba_44ab_8fad_4610a7f7f885,Suryakumar Patti,Suryakumar Patti,One Day,Middle,2,18,1,13,1,3.0,13.0,4.333333333333333,18.0
raw_c9e16142_3bba_44ab_8fad_4610a7f7f885,Suryakumar Patti,Suryakumar Patti,T20,Opening,1,18,1,5,1,3.0,5.0,1.6666666666666667,18.0
raw_c9e16142_3bba_44ab_8fad_4610a7f7f885,Suryakumar Patti,Suryakumar Patti,T20,Middle,2,6,0,5,1,1.0,,5.0,
raw_c9e16142_3bba_44ab_8fad_4610a7f7f885,Suryakumar Patti,Suryakumar Patti,T20,Death,3,18,1,13,1,3.0,13.0,4.333333333333333,18.0
raw_c9e16142_3bba_44ab_8fad_4610a7f7f885,Suryakumar Patti,Suryakumar Patti,Two Day,New Ball,1,24,1,10,1,4.0,10.0,2.5,24.0
raw_c9e16142_3bba_44ab_8fad_4610a7f7f885,Suryakumar Patti,Suryakumar Patti,Two Day,Older Ball,2,18,1,13,1,3.0,13.0,4.333333333333333,18.0
raw_bacb745b_1109_4ffc_b4ce_f53bf8c269ce,Syed Shabbir,Syed Shabbir,One Day,Opening,1,84,1,52,4,14.0,52.0,3.7142857142857144,84.0
raw_bacb745b_1109_4ffc_b4ce_f53bf8c269ce,Syed Shabbir,Syed Shabbir,One Day,Middle,2,84,4,39,5,14.0,9.75,2.7857142857142856,21.0
raw_bacb745b_1109_4ffc_b4ce_f53bf8c269ce,Syed Shabbir,Syed Shabbir,One Day,Death,3,48,1,11,2,8.0,11.0,1.375,48.0
raw_bacb745b_1109_4ffc_b4ce_f53bf8c269ce,Syed Shabbir,Syed Shabbir,T20,Opening,1,54,1,33,3,9.0,33.0,3.6666666666666665,54.0
raw_bacb745b_1109_4ffc_b4ce_f53bf8c269ce,Syed Shabbir,Syed Shabbir,T20,Middle,2,66,1,40,4,11.0,40.0,3.6363636363636362,66.0
raw_bacb745b_1109_4ffc_b4ce_f53bf8c269ce,Syed Shabbir,Syed Shabbir,T20,Death,3,96,4,29,4,16.0,7.25,1.8125,24.0
raw_bacb745b_1109_4ffc_b4ce_f53bf8c269ce,Syed Shabbir,Syed Shabbir,Two Day,New Ball,1,114,1,72,4,19.0,72.0,3.789473684210526,114.0
raw_bacb745b_1109_4ffc_b4ce_f53bf8c269ce,Syed Shabbir,Syed Shabbir,Two Day,Older Ball,2,102,5,30,4,17.0,6.0,1.7647058823529411,20.4
raw_0ceda279_1aad_42cd_a342_75c5faf3ad14,Vineeth Yamani,Vineeth Yamani,One Day,Opening,1,25,0,17,2,4.1,,4.08,
raw_0ceda279_1aad_42cd_a342_75c5faf3ad14,Vineeth Yamani,Vineeth Yamani,One Day,Middle,2,217,9,113,7,36.1,12.555555555555555,3.1244239631336406,24.11111111111111
raw_0ceda279_1aad_42cd_a342_75c5faf3ad14,Vineeth Yamani,Vineeth Yamani,One Day,Death,3,78,0,26,2,13.0,,2.0,
raw_0ceda279_1aad_42cd_a342_75c5faf3ad14,Vineeth Yamani,Vineeth Yamani,T20,Middle,2,61,1,32,3,10.1,32.0,3.1475409836065573,61.0
raw_0ceda279_1aad_42cd_a342_75c5faf3ad14,Vineeth Yamani,Vineeth Yamani,T20,Death,3,259,8,124,7,43.1,15.5,2.8725868725868726,32.375
raw_0ceda279_1aad_42cd_a342_75c5faf3ad14,Vineeth Yamani,Vineeth Yamani,Two Day,New Ball,1,49,1,30,3,8.1,30.0,3.673469387755102,49.0
raw_0ceda279_1aad_42cd_a342_75c5faf3ad14,Vineeth Yamani,Vineeth Yamani,Two Day,Older Ball,2,271,8,126,7,45.1,15.75,2.7896678966789668,33.875
vinit_naidu,Vinit Naidu,Vinit Naidu,One Day,Opening,1,419,13,206,14,69.5,15.846153846153847,2.9498806682577565,32.23076923076923
vinit_naidu,Vinit Naidu,Vinit Naidu,One Day,Middle,2,420,7,176,16,70.0,25.142857142857142,2.5142857142857142,60.0
vinit_naidu,Vinit Naidu,Vinit Naidu,One Day,Death,3,168,6,89,7,28.0,14.833333333333334,3.1785714285714284,28.0
vinit_naidu,Vinit Naidu,Vinit Naidu,T20,Opening,1,252,4,126,13,42.0,31.5,3.0,63.0
vinit_naidu,Vinit Naidu,Vinit Naidu,T20,Middle,2,353,14,179,15,58.5,12.785714285714286,3.0424929178470257,25.214285714285715
vinit_naidu,Vinit Naidu,Vinit Naidu,T20,Death,3,402,8,166,9,67.0,20.75,2.4776119402985075,50.25
vinit_naidu,Vinit Naidu,Vinit Naidu,Two Day,New Ball,1,593,18,281,15,98.5,15.61111111111111,2.8431703204047216,32.94444444444444
vinit_naidu,Vinit Naidu,Vinit Naidu,Two Day,Older Ball,2,414,8,190,10,69.0,23.75,2.753623188405797,51.75
vishnu_para,Vishnu Para,Vishnu Para,One Day,Opening,1,102,2,63,8,17.0,31.5,3.7058823529411766,51.0
vishnu_para,Vishnu Para,Vishnu Para,One Day,Middle,2,115,7,115,9,19.1,16.428571428571427,6.0,16.428571428571427
vishnu_para,Vishnu Para,Vishnu Para,One Day,Death,3,73,3,52,6,12.1,17.333333333333332,4.273972602739726,24.333333333333332
vishnu_para,Vishnu Para,Vishnu Para,T20,Opening,1,72,2,53,6,12.0,26.5,4.416666666666667,36.0
vishnu_para,Vishnu Para,Vishnu Para,T20,Middle,2,78,4,64,6,13.0,16.0,4.923076923076923,19.5
vishnu_para,Vishnu Para,Vishnu Para,T20,Death,3,140,6,113,10,23.2,18.833333333333332,4.8428571428571425,23.333333333333332
vishnu_para,Vishnu Para,Vishnu Para,Two Day,New Ball,1,150,6,117,9,25.0,19.5,4.68,25.0
vishnu_para,Vishnu Para,Vishnu Para,Two Day,Older Ball,2,140,6,113,10,23.2,18.833333333333332,4.8428571428571425,23.333333333333332
wajhi_syed,Wajhi Syed,Wajhi Syed,One Day,Opening,1,6,0,2,1,1.0,,2.0,
wajhi_syed,Wajhi Syed,Wajhi Syed,One Day,Middle,2,245,12,162,11,40.5,13.5,3.9673469387755103,20.416666666666668
wajhi_syed,Wajhi Syed,Wajhi Syed,One Day,Death,3,128,5,62,4,21.2,12.4,2.90625,25.6
wajhi_syed,Wajhi Syed,Wajhi Syed,T20,Middle,2,48,1,39,4,8.0,39.0,4.875,48.0
wajhi_syed,Wajhi Syed,Wajhi Syed,T20,Death,3,331,16,187,12,55.1,11.6875,3.389728096676737,20.6875
wajhi_syed,Wajhi Syed,Wajhi Syed,Two Day,New Ball,1,30,0,27,3,5.0,,5.4,
wajhi_syed,Wajhi Syed,Wajhi Syed,Two Day,Older Ball,2,349,17,199,12,58.1,11.705882352941176,3.4212034383954153,20.529411764705884
raw_36bd035f_14ab_4cff_9bbb_45289a642206,Yuvraj Maharaj,Yuvraj Maharaj,One Day,Opening,1,42,4,20,3,7.0,5.0,2.857142857142857,10.5
raw_36bd035f_14ab_4cff_9bbb_45289a642206,Yuvraj Maharaj,Yuvraj Maharaj,One Day,Middle,2,80,1,16,4,13.2,16.0,1.2,80.0
raw_36bd035f_14ab_4cff_9bbb_45289a642206,Yuvraj Maharaj,Yuvraj Maharaj,One Day,Death,3,36,1,22,1,6.0,22.0,3.6666666666666665,36.0
raw_36bd035f_14ab_4cff_9bbb_45289a642206,Yuvraj Maharaj,Yuvraj Maharaj,T20,Opening,1,12,2,9,2,2.0,4.5,4.5,6.0
raw_36bd035f_14ab_4cff_9bbb_45289a642206,Yuvraj Maharaj,Yuvraj Maharaj,T20,Middle,2,66,2,18,4,11.0,9.0,1.6363636363636365,33.0
raw_36bd035f_14ab_4cff_9bbb_45289a642206,Yuvraj Maharaj,Yuvraj Maharaj,T20,Death,3,80,2,31,4,13.2,15.5,2.325,40.0
raw_36bd035f_14ab_4cff_9bbb_45289a642206,Yuvraj Maharaj,Yuvraj Maharaj,Two Day,New Ball,1,78,4,27,4,13.0,6.75,2.076923076923077,19.5
raw_36bd035f_14ab_4cff_9bbb_45289a642206,Yuvraj Maharaj,Yuvraj Maharaj,Two Day,Older Ball,2,80,2,31,4,13.2,15.5,2.325,40.0
