season,season_sort_key,player_name,team,grade,matches,innings,not_outs,runs,high_score,average,strike_rate,30s,50s,100s,ducks,fours,sixes,source_sheet,source_row,source_file,source_system,data_confidence,qa_status
Summer 1932/33,193200,R Maher,Georges River DCC,Historical club summary,,2,,33,24,16.5,,,,,,,,1932-33,11,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1932/33,193200,R Maher,Georges River DCC,Historical club summary,,19,3,299,71,18.6875,,,,,,,,1932-33,37,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1932/33,193200,R Morrison,Georges River DCC,Historical club summary,,13,3,173,42,17.3,,,,,,,,1932-33,13,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1932/33,193200,R Morrison,Georges River DCC,Historical club summary,,4,1,61,34,20.33333333,,,,,,,,1932-33,40,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1932/33,193200,Ren Bullock,Georges River DCC,Historical club summary,,17,1,490,98,30.625,,,,,,,,1932-33,5,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1932/33,193200,T O'neill,Georges River DCC,Historical club summary,,12,4,89,29,11.125,,,,,,,,1932-33,16,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1932/33,193200,T Whitaker,Georges River DCC,Historical club summary,,13,5,29,6,3.625,,,,,,,,1932-33,42,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1932/33,193200,W Vale,Georges River DCC,Historical club summary,,12,4,38,9,4.75,,,,,,,,1932-33,20,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1933/34,193300,13 3,Georges River DCC,Historical club summary,1,7,1,,1,35,,,,,,,,1933-34,57,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1933/34,193300,A Algar,Georges River DCC,Historical club summary,,2,,7,,3.5,,,,,,,,1933-34,25,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1933/34,193300,A Clarkson,Georges River DCC,Historical club summary,,1,,1,,1,,,,,,,,1933-34,5,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1933/34,193300,A Clarkson,Georges River DCC,Historical club summary,,12,2,173,72,17.3,,,,,,,,1933-34,27,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1933/34,193300,Bill Edmonds,Georges River DCC,Historical club summary,,1,,13,,13,,,,,,,,1933-34,8,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1933/34,193300,Bill Edmonds,Georges River DCC,Historical club summary,,14,1,170,60,13.076923076923077,,,,,,,,1933-34,28,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1933/34,193300,Chas Gray,Georges River DCC,Historical club summary,,14,1,173,47,13.307692307692308,,,,,,,,1933-34,33,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1933/34,193300,D Morton,Georges River DCC,Historical club summary,,8,1,70,19,10,,,,,,,,1933-34,44,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1933/34,193300,E Fairfax,Georges River DCC,Historical club summary,,13,2,136,32,12.363636363636363,,,,,,,,1933-34,9,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1933/34,193300,E Fairfax,Georges River DCC,Historical club summary,,5,,104,,20.8,,,,,,,,1933-34,31,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1933/34,193300,E Reid,Georges River DCC,Historical club summary,,18,3,490,86,32.666666666666664,,,,,,,,1933-34,18,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1933/34,193300,F Griggs,Georges River DCC,Historical club summary,,16,1,286,69,19.066666666666666,,,,,,,,1933-34,11,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1933/34,193300,F Hurst,Georges River DCC,Historical club summary,,19,1,239,71,13.277777777777779,,,,,,,,1933-34,35,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1933/34,193300,F Mashman,Georges River DCC,Historical club summary,,2,,2,,1,,,,,,,,1933-34,40,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1933/34,193300,G Isaacs,Georges River DCC,Historical club summary,,13,2,83,19,7.545454545454546,,,,,,,,1933-34,37,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1933/34,193300,G Parsons,Georges River DCC,Historical club summary,,17,1,362,114,22.625,,,,,,,,1933-34,17,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1933/34,193300,H Jesson,Georges River DCC,Historical club summary,,6,2,32,13,8,,,,,,,,1933-34,12,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1933/34,193300,H Jesson,Georges River DCC,Historical club summary,,4,,14,,3.5,,,,,,,,1933-34,38,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1933/34,193300,J Dixon,Georges River DCC,Historical club summary,,12,3,118,41,13.11111111111111,,,,,,,,1933-34,6,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1933/34,193300,J Enright,Georges River DCC,Historical club summary,,1,,1,1,,,,,,,,,1933-34,30,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1933/34,193300,J Farthing,Georges River DCC,Historical club summary,,3,,6,,2,,,,,,,,1933-34,10,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1933/34,193300,J Mcguiness,Georges River DCC,Historical club summary,,6,,42,,7,,,,,,,,1933-34,41,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1933/34,193300,J Stone,Georges River DCC,Historical club summary,,1,,15,15,15,,,,,,,,1933-34,45,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1933/34,193300,J Sutton,Georges River DCC,Historical club summary,,2,,1,,0.5,,,,,,,,1933-34,46,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1933/34,193300,Jack Farthing,Georges River DCC,Historical club summary,,13,1,234,103,19.5,,,,,,,,1933-34,32,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1933/34,193300,L Duly,Georges River DCC,Historical club summary,,15,1,277,56,19.785714285714285,,,,,,,,1933-34,7,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1933/34,193300,L Hunt,Georges River DCC,Historical club summary,,10,,97,25,9.7,,,,,,,,1933-34,34,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1933/34,193300,L Hutchinson,Georges River DCC,Historical club summary,,11,1,62,12,6.2,,,,,,,,1933-34,36,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1933/34,193300,M Jones,Georges River DCC,Historical club summary,,1,,9,,9,,,,,,,,1933-34,13,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1933/34,193300,Norm Nosworthy,Georges River DCC,Historical club summary,,16,1,220,31,14.666666666666666,,,,,,,,1933-34,16,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1933/34,193300,Percy Eldridge,Georges River DCC,Historical club summary,,19,1,297,33,16.5,,,,,,,,1933-34,29,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1933/34,193300,R Avern,Georges River DCC,Historical club summary,,11,3,46,12,5.75,,,,,,,,1933-34,26,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1933/34,193300,R Maher,Georges River DCC,Historical club summary,,16,,282,81,17.625,,,,,,,,1933-34,39,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1933/34,193300,R Morrison,Georges River DCC,Historical club summary,,13,2,38,20,3.4545454545454546,,,,,,,,1933-34,15,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1933/34,193300,R Morrison,Georges River DCC,Historical club summary,,1,1,45,45,,,,,,,,,1933-34,43,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1933/34,193300,Ren Bullock,Georges River DCC,Historical club summary,,16,1,383,63,25.53333333,,,,,,,,1933-34,4,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1933/34,193300,Tom Mooney,Georges River DCC,Historical club summary,,10,2,100,24,12.5,,,,,,,,1933-34,14,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1933/34,193300,Tom Mooney,Georges River DCC,Historical club summary,,6,,60,,10,,,,,,,,1933-34,42,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1933/34,193300,Vic Winspear,Georges River DCC,Historical club summary,,5,,40,,8,,,,,,,,1933-34,20,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1933/34,193300,Vic Winspear,Georges River DCC,Historical club summary,,8,1,158,63,22.571428571428573,,,,,,,,1933-34,48,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1933/34,193300,W Vale,Georges River DCC,Historical club summary,,6,2,56,27,14,,,,,,,,1933-34,19,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1934/35,193400,A Clarkson,Georges River DCC,Historical club summary,,9,3,67,25,11.166666666666666,,,,,,,,1934-35,25,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1934/35,193400,Alan Cox,Georges River DCC,Historical club summary,,15,1,83,20,5.928571428571429,,,,,,,,1934-35,26,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1934/35,193400,B Salter,Georges River DCC,Historical club summary,,10,4,38,20,6.333333333333333,,,,,,,,1934-35,40,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1934/35,193400,Bill Edmonds,Georges River DCC,Historical club summary,,2,,69,,34.5,,,,,,,,1934-35,7,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1934/35,193400,Bill Edmonds,Georges River DCC,Historical club summary,,13,2,133,47,12.090909090909092,,,,,,,,1934-35,28,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1934/35,193400,C Mcconechy,Georges River DCC,Historical club summary,,3,,14,,4.666666666666667,,,,,,,,1934-35,14,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1934/35,193400,C Mcconechy,Georges River DCC,Historical club summary,,9,2,47,16,6.714285714285714,,,,,,,,1934-35,34,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1934/35,193400,Chas Gray,Georges River DCC,Historical club summary,,11,,184,45,16.727272727272727,,,,,,,,1934-35,10,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1934/35,193400,E Fairfax,Georges River DCC,Historical club summary,,10,2,98,39,12.25,,,,,,,,1934-35,8,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1934/35,193400,E Fairfax,Georges River DCC,Historical club summary,,5,,42,,8.4,,,,,,,,1934-35,30,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1934/35,193400,E Reid,Georges River DCC,Historical club summary,,14,1,383,136,29.46153846153846,,,,,,,,1934-35,19,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1934/35,193400,F Griggs,Georges River DCC,Historical club summary,,10,,189,79,18.9,,,,,,,,1934-35,11,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1934/35,193400,F Hurst,Georges River DCC,Historical club summary,,9,1,127,42,15.875,,,,,,,,1934-35,32,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1934/35,193400,F Mcdarra,Georges River DCC,Historical club summary,,5,,119,,23.8,,,,,,,,1934-35,15,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1934/35,193400,F Mcdarra,Georges River DCC,Historical club summary,,6,,109,,18.166666666666668,,,,,,,,1934-35,35,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1934/35,193400,F Richards,Georges River DCC,Historical club summary,,13,1,181,53,15.083333333333334,,,,,,,,1934-35,39,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1934/35,193400,G Parsons,Georges River DCC,Historical club summary,,10,,210,102,21,,,,,,,,1934-35,18,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1934/35,193400,H Jesson,Georges River DCC,Historical club summary,,13,4,74,22,8.222222222222221,,,,,,,,1934-35,12,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1934/35,193400,J Dixon,Georges River DCC,Historical club summary,,1,,9,,9,,,,,,,,1934-35,5,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1934/35,193400,J Dixon,Georges River DCC,Historical club summary,,18,1,216,44,12.705882352941176,,,,,,,,1934-35,27,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1934/35,193400,J Northey,Georges River DCC,Historical club summary,,11,1,179,58,17.9,,,,,,,,1934-35,38,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1934/35,193400,J Sutton,Georges River DCC,Historical club summary,,2,,30,,15,,,,,,,,1934-35,42,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1934/35,193400,Jack Farthing,Georges River DCC,Historical club summary,,9,2,169,64,24.142857142857142,,,,,,,,1934-35,9,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1934/35,193400,Jack Farthing,Georges River DCC,Historical club summary,,6,,71,,11.833333333333334,,,,,,,,1934-35,31,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1934/35,193400,L Duly,Georges River DCC,Historical club summary,,4,,80,,20,,,,,,,,1934-35,6,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1934/35,193400,L Hutchinson,Georges River DCC,Historical club summary,,3,,5,,1.6666666666666667,,,,,,,,1934-35,33,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1934/35,193400,M Jones,Georges River DCC,Historical club summary,,8,1,113,41,16.142857142857142,,,,,,,,1934-35,13,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1934/35,193400,Norm Nosworthy,Georges River DCC,Historical club summary,,10,,231,112,23.1,,,,,,,,1934-35,17,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1934/35,193400,R Morrison,Georges River DCC,Historical club summary,,12,2,118,55,11.8,,,,,,,,1934-35,37,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1934/35,193400,Reg Sommerlad,Georges River DCC,Historical club summary,,11,1,293,102,29.3,,,,,,,,1934-35,41,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1934/35,193400,Ren Bullock,Georges River DCC,Historical club summary,,14,3,415,114,37.72727272727273,,,,,,,,1934-35,4,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1934/35,193400,T Trotter,Georges River DCC,Historical club summary,,17,,340,68,20,,,,,,,,1934-35,43,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1934/35,193400,Tom Mooney,Georges River DCC,Historical club summary,,3,,9,,3,,,,,,,,1934-35,16,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1934/35,193400,Tom Mooney,Georges River DCC,Historical club summary,,17,1,206,52,12.875,,,,,,,,1934-35,36,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1934/35,193400,Vic Winspear,Georges River DCC,Historical club summary,,10,1,167,43,18.555555555555557,,,,,,,,1934-35,20,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1935/36,193500,A Clarkson,Georges River DCC,Historical club summary,,8,1,75,57,10.714285714285714,,,,,,,,1935-36,33,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1935/36,193500,A Everist,Georges River DCC,Historical club summary,,14,1,36,15,2.769230769230769,,,,,,,,1935-36,37,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1935/36,193500,Alan Cox,Georges River DCC,Historical club summary,,1,,5,5,5,,,,,,,,1935-36,5,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1935/36,193500,Alan Cox,Georges River DCC,Historical club summary,,14,1,80,17,6.230769230769231,,,,,,,,1935-36,34,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1935/36,193500,Bill Edmonds,Georges River DCC,Historical club summary,,16,1,260,38,17.333333333333332,,,,,,,,1935-36,35,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1935/36,193500,C Mcconechy,Georges River DCC,Historical club summary,,2,,10,,5,,,,,,,,1935-36,14,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1935/36,193500,C Mcconechy,Georges River DCC,Historical club summary,,10,,79,20,7.9,,,,,,,,1935-36,43,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1935/36,193500,Chas Gray,Georges River DCC,Historical club summary,,15,3,165,45,13.75,,,,,,,,1935-36,10,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1935/36,193500,E Fairfax,Georges River DCC,Historical club summary,,10,3,71,25,10.142857142857142,,,,,,,,1935-36,8,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1935/36,193500,E Fairfax,Georges River DCC,Historical club summary,,4,,51,,12.75,,,,,,,,1935-36,38,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1935/36,193500,E Reid,Georges River DCC,Historical club summary,,18,1,360,70,21.176470588235293,,,,,,,,1935-36,23,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1935/36,193500,F Mcdarra,Georges River DCC,Historical club summary,,3,,2,,0.6666666666666666,,,,,,,,1935-36,15,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1935/36,193500,G Parsons,Georges River DCC,Historical club summary,,15,3,271,63,22.58333333,,,,,,,,1935-36,22,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1935/36,193500,H Jesson,Georges River DCC,Historical club summary,,5,,35,,7,,,,,,,,1935-36,11,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1935/36,193500,H Jesson,Georges River DCC,Historical club summary,,1,,12,12,12,,,,,,,,1935-36,40,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1935/36,193500,H Jolly,Georges River DCC,Historical club summary,,5,,14,,2.8,,,,,,,,1935-36,12,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1935/36,193500,H Jolly,Georges River DCC,Historical club summary,,2,,2,,1,,,,,,,,1935-36,41,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1935/36,193500,J Burne,Georges River DCC,Historical club summary,,5,,45,,9,,,,,,,,1935-36,31,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1935/36,193500,J Farthing,Georges River DCC,Historical club summary,,16,2,195,57,13.928571428571429,,,,,,,,1935-36,9,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1935/36,193500,J Price,Georges River DCC,Historical club summary,,6,,57,,9.5,,,,,,,,1935-36,49,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1935/36,193500,Kingsley Osborne,Georges River DCC,Historical club summary,,3,,43,,14.333333333333334,,,,,,,,1935-36,21,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1935/36,193500,Kingsley Osborne,Georges River DCC,Historical club summary,,13,1,199,86,16.583333333333332,,,,,,,,1935-36,47,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1935/36,193500,L Duly,Georges River DCC,Historical club summary,,3,,136,,45.333333333333336,,,,,,,,1935-36,6,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1935/36,193500,L Hunt,Georges River DCC,Historical club summary,,4,,23,,5.75,,,,,,,,1935-36,39,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1935/36,193500,L Scott,Georges River DCC,Historical club summary,,11,2,58,16,6.444444444444445,,,,,,,,1935-36,50,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1935/36,193500,Norm Nosworthy,Georges River DCC,Historical club summary,,15,2,246,53,18.923076923076923,,,,,,,,1935-36,19,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1935/36,193500,Percy Eldridge,Georges River DCC,Historical club summary,,1,,3,3,3,,,,,,,,1935-36,7,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1935/36,193500,Percy Eldridge,Georges River DCC,Historical club summary,,12,2,66,23,6.6,,,,,,,,1935-36,36,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1935/36,193500,Played Wo,Georges River DCC,Historical club summary,1,,1,,1,,,,,,,,,1935-36,59,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1935/36,193500,R Chessell,Georges River DCC,Historical club summary,,4,,21,,5.25,,,,,,,,1935-36,32,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1935/36,193500,R Learmonth,Georges River DCC,Historical club summary,,14,,201,52,14.357142857142858,,,,,,,,1935-36,13,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1935/36,193500,R Maher,Georges River DCC,Historical club summary,,12,2,103,32,10.3,,,,,,,,1935-36,42,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1935/36,193500,R Morrison,Georges River DCC,Historical club summary,,5,,21,,4.2,,,,,,,,1935-36,18,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1935/36,193500,R Morrison,Georges River DCC,Historical club summary,,2,,1,,0.5,,,,,,,,1935-36,46,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1935/36,193500,Reg Sommerlad,Georges River DCC,Historical club summary,,14,,125,34,8.928571428571429,,,,,,,,1935-36,24,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1935/36,193500,Ren Bullock,Georges River DCC,Historical club summary,,4,,45,,11.25,,,,,,,,1935-36,4,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1935/36,193500,T Osborne,Georges River DCC,Historical club summary,,10,3,96,48,13.714285714285714,,,,,,,,1935-36,20,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1935/36,193500,T Osborne,Georges River DCC,Historical club summary,,6,,86,,14.333333333333334,,,,,,,,1935-36,48,bexley_stats_spreadsheets.xlsx,excel,medium,clean
Summer 1935/36,193500,T Trotter,Georges River DCC,Historical club summary,,1,,,,,,,,,,,,1935-36,25,bexley_stats_spreadsheets.xlsx,excel,high,clean
Summer 1935/36,193500,T Trotter,Georges River DCC,Historical club summary,,11,1,71,30,7.1,,,,,,,,1935-36,51,bexley_stats_spreadsheets.xlsx,excel,high,clean
