source_file,source_sheet,source_row,player_name,season,metric_group,check_name,source_value,expected_value,difference,tolerance,issue_flag,severity,reason,action
bexley_stats_spreadsheets.xlsx,1930-31,18,G Parsons,Summer 1930/31,batting,high_score_not_above_total_runs,141.0,642.0,-501.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,18,G Parsons,Summer 1930/31,batting,not_outs_not_above_innings,2.0,18.0,-16.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,18,G Parsons,Summer 1930/31,batting,batting_average_reconciliation,40.125,40.12,0.005,0.15,,,,
bexley_stats_spreadsheets.xlsx,1930-31,19,E Reid,Summer 1930/31,batting,high_score_not_above_total_runs,81.0,330.0,-249.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,19,E Reid,Summer 1930/31,batting,not_outs_not_above_innings,2.0,19.0,-17.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,19,E Reid,Summer 1930/31,batting,batting_average_reconciliation,19.41176471,19.41,0.0018,0.15,,,,
bexley_stats_spreadsheets.xlsx,1930-31,19,E Reid,Summer 1930/31,bowling,bowling_average_reconciliation,18.5,18.5,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,1930-31,20,F Richards,Summer 1930/31,batting,high_score_not_above_total_runs,99.0,173.0,-74.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,20,F Richards,Summer 1930/31,batting,not_outs_not_above_innings,3.0,18.0,-15.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,20,F Richards,Summer 1930/31,batting,batting_average_reconciliation,11.53333333,11.53,0.0033,0.15,,,,
bexley_stats_spreadsheets.xlsx,1930-31,20,F Richards,Summer 1930/31,bowling,bowling_average_reconciliation,21.78947368,21.79,-0.0005,0.15,,,,
bexley_stats_spreadsheets.xlsx,1930-31,21,C Robinson,Summer 1930/31,batting,high_score_not_above_total_runs,52.0,116.0,-64.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,21,C Robinson,Summer 1930/31,batting,not_outs_not_above_innings,2.0,16.0,-14.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,21,C Robinson,Summer 1930/31,batting,batting_average_reconciliation,8.285714286,8.29,-0.0043,0.15,,,,
bexley_stats_spreadsheets.xlsx,1930-31,21,C Robinson,Summer 1930/31,bowling,high_numerator_zero_wickets,25.0,0,25.0,0,yes,medium,Runs conceded recorded with zero wickets; average cannot be reconciled.,excluded_from_records
bexley_stats_spreadsheets.xlsx,1930-31,22,A Seddon,Summer 1930/31,batting,high_score_not_above_total_runs,37.0,205.0,-168.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,23,W Vale,Summer 1930/31,batting,high_score_not_above_total_runs,15.0,46.0,-31.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,23,W Vale,Summer 1930/31,batting,not_outs_not_above_innings,7.0,14.0,-7.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,23,W Vale,Summer 1930/31,batting,batting_average_reconciliation,6.571428571,6.57,0.0014,0.15,,,,
bexley_stats_spreadsheets.xlsx,1930-31,28,D Anderson,Summer 1930/31,batting,high_score_not_above_total_runs,53.0,172.0,-119.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,28,D Anderson,Summer 1930/31,batting,not_outs_not_above_innings,3.0,11.0,-8.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,28,D Anderson,Summer 1930/31,batting,batting_average_reconciliation,21.5,21.5,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,1930-31,29,C Avern,Summer 1930/31,batting,high_score_not_above_total_runs,86.0,177.0,-91.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,29,C Avern,Summer 1930/31,bowling,high_numerator_zero_wickets,16.0,0,16.0,0,yes,medium,Runs conceded recorded with zero wickets; average cannot be reconciled.,excluded_from_records
bexley_stats_spreadsheets.xlsx,1930-31,30,R Bartley,Summer 1930/31,batting,high_score_not_above_total_runs,27.0,95.0,-68.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,30,R Bartley,Summer 1930/31,batting,not_outs_not_above_innings,2.0,11.0,-9.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,30,R Bartley,Summer 1930/31,batting,batting_average_reconciliation,10.55555556,10.56,-0.0044,0.15,,,,
bexley_stats_spreadsheets.xlsx,1930-31,30,R Bartley,Summer 1930/31,bowling,bowling_average_reconciliation,25.25,25.25,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,1930-31,31,J Boardman,Summer 1930/31,batting,high_score_not_above_total_runs,34.0,197.0,-163.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,31,J Boardman,Summer 1930/31,bowling,bowling_average_reconciliation,96.0,96.0,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,1930-31,32,H Clapham,Summer 1930/31,batting,high_score_not_above_total_runs,60.0,191.0,-131.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,32,H Clapham,Summer 1930/31,batting,not_outs_not_above_innings,1.0,22.0,-21.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,32,H Clapham,Summer 1930/31,batting,batting_average_reconciliation,9.095238095,9.1,-0.0048,0.15,,,,
bexley_stats_spreadsheets.xlsx,1930-31,32,H Clapham,Summer 1930/31,bowling,bowling_average_reconciliation,70.2,70.2,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,1930-31,33,R Clarke,Summer 1930/31,batting,high_score_not_above_total_runs,64.0,198.0,-134.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,33,R Clarke,Summer 1930/31,bowling,bowling_average_reconciliation,13.48214286,13.48,0.0021,0.15,,,,
bexley_stats_spreadsheets.xlsx,1930-31,33,R Clarke,Summer 1930/31,bowling,bowling_runs_not_wickets_semantic_check,755.0,13.48,741.52,0.15,,,,
bexley_stats_spreadsheets.xlsx,1930-31,34,Alan Cox,Summer 1930/31,batting,high_score_not_above_total_runs,19.0,118.0,-99.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,34,Alan Cox,Summer 1930/31,batting,not_outs_not_above_innings,1.0,18.0,-17.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,34,Alan Cox,Summer 1930/31,batting,batting_average_reconciliation,6.941176471,6.94,0.0012,0.15,,,,
bexley_stats_spreadsheets.xlsx,1930-31,35,Percy Eldridge,Summer 1930/31,batting,high_score_not_above_total_runs,57.0,328.0,-271.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,35,Percy Eldridge,Summer 1930/31,batting,not_outs_not_above_innings,1.0,17.0,-16.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,35,Percy Eldridge,Summer 1930/31,batting,batting_average_reconciliation,20.5,20.5,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,1930-31,35,Percy Eldridge,Summer 1930/31,bowling,bowling_average_reconciliation,22.22222222,22.22,0.0022,0.15,,,,
bexley_stats_spreadsheets.xlsx,1930-31,36,G Gilbert,Summer 1930/31,batting,high_score_not_above_total_runs,9.0,21.0,-12.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,36,G Gilbert,Summer 1930/31,batting,not_outs_not_above_innings,1.0,8.0,-7.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,36,G Gilbert,Summer 1930/31,batting,batting_average_reconciliation,3.0,3.0,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,1930-31,36,G Gilbert,Summer 1930/31,bowling,bowling_average_reconciliation,87.0,87.0,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,1930-31,37,S Glasspool,Summer 1930/31,batting,high_score_not_above_total_runs,30.0,128.0,-98.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,37,S Glasspool,Summer 1930/31,batting,not_outs_not_above_innings,3.0,14.0,-11.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,37,S Glasspool,Summer 1930/31,batting,batting_average_reconciliation,11.63636364,11.64,-0.0036,0.15,,,,
bexley_stats_spreadsheets.xlsx,1930-31,37,S Glasspool,Summer 1930/31,bowling,bowling_average_reconciliation,20.77777778,20.78,-0.0022,0.15,,,,
bexley_stats_spreadsheets.xlsx,1930-31,38,A Glasspool,Summer 1930/31,batting,high_score_not_above_total_runs,31.0,58.0,-27.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,38,A Glasspool,Summer 1930/31,batting,not_outs_not_above_innings,2.0,9.0,-7.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,38,A Glasspool,Summer 1930/31,batting,batting_average_reconciliation,8.285714286,8.29,-0.0043,0.15,,,,
bexley_stats_spreadsheets.xlsx,1930-31,38,A Glasspool,Summer 1930/31,bowling,bowling_average_reconciliation,11.3,11.3,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,1930-31,39,H Hedstrom,Summer 1930/31,batting,high_score_not_above_total_runs,23.0,45.0,-22.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,39,H Hedstrom,Summer 1930/31,bowling,high_numerator_zero_wickets,48.0,0,48.0,0,yes,medium,Runs conceded recorded with zero wickets; average cannot be reconciled.,excluded_from_records
bexley_stats_spreadsheets.xlsx,1930-31,40,F Hurst,Summer 1930/31,batting,high_score_not_above_total_runs,74.0,286.0,-212.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,40,F Hurst,Summer 1930/31,batting,not_outs_not_above_innings,1.0,14.0,-13.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,40,F Hurst,Summer 1930/31,batting,batting_average_reconciliation,22.0,22.0,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,1930-31,40,F Hurst,Summer 1930/31,bowling,bowling_average_reconciliation,15.55555556,15.56,-0.0044,0.15,,,,
bexley_stats_spreadsheets.xlsx,1930-31,41,H Jesson,Summer 1930/31,batting,high_score_not_above_total_runs,19.0,88.0,-69.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,42,J Lynch,Summer 1930/31,bowling,bowling_average_reconciliation,50.0,50.0,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,1930-31,43,L Maltby,Summer 1930/31,batting,high_score_not_above_total_runs,2.0,2.0,0.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,43,L Maltby,Summer 1930/31,batting,not_outs_not_above_innings,1.0,2.0,-1.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,43,L Maltby,Summer 1930/31,batting,batting_average_reconciliation,2.0,2.0,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,1930-31,43,L Maltby,Summer 1930/31,bowling,high_numerator_zero_wickets,32.0,0,32.0,0,yes,medium,Runs conceded recorded with zero wickets; average cannot be reconciled.,excluded_from_records
bexley_stats_spreadsheets.xlsx,1930-31,44,J Mcguiness,Summer 1930/31,batting,high_score_not_above_total_runs,53.0,361.0,-308.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,44,J Mcguiness,Summer 1930/31,batting,not_outs_not_above_innings,2.0,24.0,-22.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,44,J Mcguiness,Summer 1930/31,batting,batting_average_reconciliation,16.40909091,16.41,-0.0009,0.15,,,,
bexley_stats_spreadsheets.xlsx,1930-31,44,J Mcguiness,Summer 1930/31,bowling,bowling_average_reconciliation,15.82926829,15.83,-0.0007,0.15,,,,
bexley_stats_spreadsheets.xlsx,1930-31,44,J Mcguiness,Summer 1930/31,bowling,bowling_runs_not_wickets_semantic_check,649.0,15.83,633.17,0.15,,,,
bexley_stats_spreadsheets.xlsx,1930-31,45,A Ryan,Summer 1930/31,batting,high_score_not_above_total_runs,48.0,147.0,-99.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,45,A Ryan,Summer 1930/31,batting,not_outs_not_above_innings,4.0,16.0,-12.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,45,A Ryan,Summer 1930/31,batting,batting_average_reconciliation,12.25,12.25,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,1930-31,45,A Ryan,Summer 1930/31,bowling,bowling_average_reconciliation,38.0,38.0,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,1930-31,46,A Seddon,Summer 1930/31,batting,high_score_not_above_total_runs,9.0,18.0,-9.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,46,A Seddon,Summer 1930/31,bowling,high_numerator_zero_wickets,7.0,0,7.0,0,yes,medium,Runs conceded recorded with zero wickets; average cannot be reconciled.,excluded_from_records
bexley_stats_spreadsheets.xlsx,1930-31,47,Reg Sommerlad,Summer 1930/31,batting,high_score_not_above_total_runs,45.0,189.0,-144.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,47,Reg Sommerlad,Summer 1930/31,batting,not_outs_not_above_innings,1.0,16.0,-15.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,47,Reg Sommerlad,Summer 1930/31,batting,batting_average_reconciliation,12.6,12.6,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,1930-31,47,Reg Sommerlad,Summer 1930/31,bowling,bowling_average_reconciliation,31.875,31.88,-0.005,0.15,,,,
bexley_stats_spreadsheets.xlsx,1930-31,48,H Webb,Summer 1930/31,batting,high_score_not_above_total_runs,33.0,56.0,-23.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,48,H Webb,Summer 1930/31,batting,not_outs_not_above_innings,1.0,7.0,-6.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,48,H Webb,Summer 1930/31,batting,batting_average_reconciliation,9.333333333,9.33,0.0033,0.15,,,,
bexley_stats_spreadsheets.xlsx,1930-31,48,H Webb,Summer 1930/31,bowling,bowling_average_reconciliation,40.0,40.0,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,1930-31,49,T Whitaker,Summer 1930/31,batting,high_score_not_above_total_runs,13.0,55.0,-42.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,49,T Whitaker,Summer 1930/31,batting,not_outs_not_above_innings,5.0,19.0,-14.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,49,T Whitaker,Summer 1930/31,batting,batting_average_reconciliation,3.928571429,3.93,-0.0014,0.15,,,,
bexley_stats_spreadsheets.xlsx,1930-31,49,T Whitaker,Summer 1930/31,bowling,high_numerator_zero_wickets,19.0,0,19.0,0,yes,medium,Runs conceded recorded with zero wickets; average cannot be reconciled.,excluded_from_records
bexley_stats_spreadsheets.xlsx,1930-31,54,14 5,Summer 1930/31,batting,not_outs_not_above_innings,4.0,2.0,2.0,0,yes,high,not_outs_not_above_innings cannot exceed innings.,excluded_from_records
bexley_stats_spreadsheets.xlsx,1930-31,58,14 5,Summer 1930/31,batting,high_score_not_above_total_runs,1.0,47.0,-46.0,0,,,,
bexley_stats_spreadsheets.xlsx,1930-31,58,14 5,Summer 1930/31,batting,not_outs_not_above_innings,2.0,6.0,-4.0,0,,,,
bexley_stats_spreadsheets.xlsx,1931-32,4,C Avern,Summer 1931/32,batting,high_score_not_above_total_runs,68.0,389.0,-321.0,0,,,,
bexley_stats_spreadsheets.xlsx,1931-32,4,C Avern,Summer 1931/32,batting,not_outs_not_above_innings,5.0,19.0,-14.0,0,,,,
bexley_stats_spreadsheets.xlsx,1931-32,4,C Avern,Summer 1931/32,batting,batting_average_reconciliation,27.78571429,27.79,-0.0043,0.15,,,,
bexley_stats_spreadsheets.xlsx,1931-32,4,C Avern,Summer 1931/32,bowling,high_numerator_zero_wickets,32.0,0,32.0,0,yes,medium,Runs conceded recorded with zero wickets; average cannot be reconciled.,excluded_from_records
bexley_stats_spreadsheets.xlsx,1931-32,5,Ren Bullock,Summer 1931/32,batting,high_score_not_above_total_runs,59.0,454.0,-395.0,0,,,,
bexley_stats_spreadsheets.xlsx,1931-32,5,Ren Bullock,Summer 1931/32,batting,not_outs_not_above_innings,1.0,20.0,-19.0,0,,,,
bexley_stats_spreadsheets.xlsx,1931-32,5,Ren Bullock,Summer 1931/32,batting,batting_average_reconciliation,23.89473684,23.89,0.0047,0.15,,,,
bexley_stats_spreadsheets.xlsx,1931-32,5,Ren Bullock,Summer 1931/32,bowling,bowling_average_reconciliation,16.73913043,16.74,-0.0009,0.15,,,,
bexley_stats_spreadsheets.xlsx,1931-32,6,H Clapham,Summer 1931/32,batting,high_score_not_above_total_runs,15.0,15.0,0.0,0,,,,
bexley_stats_spreadsheets.xlsx,1931-32,7,L Duly,Summer 1931/32,batting,high_score_not_above_total_runs,39.0,170.0,-131.0,0,,,,
bexley_stats_spreadsheets.xlsx,1931-32,8,Percy Eldridge,Summer 1931/32,batting,high_score_not_above_total_runs,7.0,7.0,0.0,0,,,,
bexley_stats_spreadsheets.xlsx,1931-32,9,S Glasspool,Summer 1931/32,batting,high_score_not_above_total_runs,9.0,9.0,0.0,0,,,,
bexley_stats_spreadsheets.xlsx,1931-32,9,S Glasspool,Summer 1931/32,bowling,bowling_average_reconciliation,5.0,5.0,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,1931-32,10,F Griggs,Summer 1931/32,batting,high_score_not_above_total_runs,35.0,272.0,-237.0,0,,,,
bexley_stats_spreadsheets.xlsx,1931-32,10,F Griggs,Summer 1931/32,batting,not_outs_not_above_innings,1.0,18.0,-17.0,0,,,,
bexley_stats_spreadsheets.xlsx,1931-32,10,F Griggs,Summer 1931/32,batting,batting_average_reconciliation,16.0,16.0,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,1931-32,10,F Griggs,Summer 1931/32,bowling,bowling_average_reconciliation,8.148148148,8.15,-0.0019,0.15,,,,
bexley_stats_spreadsheets.xlsx,1931-32,10,F Griggs,Summer 1931/32,bowling,bowling_runs_not_wickets_semantic_check,660.0,8.15,651.85,0.15,,,,
bexley_stats_spreadsheets.xlsx,1931-32,11,M Jones,Summer 1931/32,batting,high_score_not_above_total_runs,68.0,252.0,-184.0,0,,,,
bexley_stats_spreadsheets.xlsx,1931-32,11,M Jones,Summer 1931/32,batting,not_outs_not_above_innings,1.0,18.0,-17.0,0,,,,
bexley_stats_spreadsheets.xlsx,1931-32,11,M Jones,Summer 1931/32,batting,batting_average_reconciliation,14.82352941,14.82,0.0035,0.15,,,,
bexley_stats_spreadsheets.xlsx,1931-32,11,M Jones,Summer 1931/32,bowling,bowling_average_reconciliation,14.39215686,14.39,0.0022,0.15,,,,
bexley_stats_spreadsheets.xlsx,1931-32,11,M Jones,Summer 1931/32,bowling,bowling_runs_not_wickets_semantic_check,734.0,14.39,719.61,0.15,,,,
bexley_stats_spreadsheets.xlsx,1931-32,12,Norm Nosworthy,Summer 1931/32,batting,high_score_not_above_total_runs,68.0,303.0,-235.0,0,,,,
bexley_stats_spreadsheets.xlsx,1931-32,12,Norm Nosworthy,Summer 1931/32,batting,not_outs_not_above_innings,1.0,12.0,-11.0,0,,,,
bexley_stats_spreadsheets.xlsx,1931-32,12,Norm Nosworthy,Summer 1931/32,batting,batting_average_reconciliation,27.54545455,27.55,-0.0045,0.15,,,,
bexley_stats_spreadsheets.xlsx,1931-32,13,T O'neill,Summer 1931/32,batting,high_score_not_above_total_runs,12.0,31.0,-19.0,0,,,,
bexley_stats_spreadsheets.xlsx,1931-32,13,T O'neill,Summer 1931/32,batting,not_outs_not_above_innings,2.0,9.0,-7.0,0,,,,
bexley_stats_spreadsheets.xlsx,1931-32,13,T O'neill,Summer 1931/32,batting,batting_average_reconciliation,4.428571429,4.43,-0.0014,0.15,,,,
bexley_stats_spreadsheets.xlsx,1931-32,13,T O'neill,Summer 1931/32,bowling,bowling_average_reconciliation,21.0,21.0,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,1931-32,14,G Parsons,Summer 1931/32,batting,high_score_not_above_total_runs,56.0,261.0,-205.0,0,,,,
bexley_stats_spreadsheets.xlsx,1931-32,14,G Parsons,Summer 1931/32,batting,not_outs_not_above_innings,1.0,13.0,-12.0,0,,,,
bexley_stats_spreadsheets.xlsx,1931-32,14,G Parsons,Summer 1931/32,batting,batting_average_reconciliation,21.75,21.75,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,1931-32,15,Phil Payne,Summer 1931/32,batting,high_score_not_above_total_runs,188.0,505.0,-317.0,0,,,,
bexley_stats_spreadsheets.xlsx,1931-32,15,Phil Payne,Summer 1931/32,batting,not_outs_not_above_innings,2.0,17.0,-15.0,0,,,,
bexley_stats_spreadsheets.xlsx,1931-32,15,Phil Payne,Summer 1931/32,batting,batting_average_reconciliation,33.66666667,33.67,-0.0033,0.15,,,,
bexley_stats_spreadsheets.xlsx,1931-32,16,W Payne,Summer 1931/32,batting,high_score_not_above_total_runs,16.0,28.0,-12.0,0,,,,
bexley_stats_spreadsheets.xlsx,1931-32,17,E Reid,Summer 1931/32,batting,high_score_not_above_total_runs,68.0,296.0,-228.0,0,,,,
bexley_stats_spreadsheets.xlsx,1931-32,17,E Reid,Summer 1931/32,batting,not_outs_not_above_innings,1.0,17.0,-16.0,0,,,,
bexley_stats_spreadsheets.xlsx,1931-32,17,E Reid,Summer 1931/32,batting,batting_average_reconciliation,18.5,18.5,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,1931-32,17,E Reid,Summer 1931/32,bowling,high_numerator_zero_wickets,38.0,0,38.0,0,yes,medium,Runs conceded recorded with zero wickets; average cannot be reconciled.,excluded_from_records
bexley_stats_spreadsheets.xlsx,1931-32,18,C Robinson,Summer 1931/32,batting,high_score_not_above_total_runs,13.0,28.0,-15.0,0,,,,
bexley_stats_spreadsheets.xlsx,1931-32,18,C Robinson,Summer 1931/32,batting,not_outs_not_above_innings,1.0,3.0,-2.0,0,,,,
bexley_stats_spreadsheets.xlsx,1931-32,18,C Robinson,Summer 1931/32,batting,batting_average_reconciliation,14.0,14.0,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,1931-32,19,L Tustin,Summer 1931/32,batting,high_score_not_above_total_runs,23.0,80.0,-57.0,0,,,,
bexley_stats_spreadsheets.xlsx,1931-32,19,L Tustin,Summer 1931/32,batting,not_outs_not_above_innings,2.0,12.0,-10.0,0,,,,
bexley_stats_spreadsheets.xlsx,1931-32,19,L Tustin,Summer 1931/32,batting,batting_average_reconciliation,8.0,8.0,0.0,0.15,,,,
bexley_stats_spreadsheets.xlsx,1931-32,19,L Tustin,Summer 1931/32,bowling,bowling_average_reconciliation,15.24242424,15.24,0.0024,0.15,,,,
bexley_stats_spreadsheets.xlsx,1931-32,19,L Tustin,Summer 1931/32,bowling,bowling_runs_not_wickets_semantic_check,503.0,15.24,487.76,0.15,,,,
bexley_stats_spreadsheets.xlsx,1931-32,20,W Vale,Summer 1931/32,batting,high_score_not_above_total_runs,15.0,54.0,-39.0,0,,,,
bexley_stats_spreadsheets.xlsx,1931-32,20,W Vale,Summer 1931/32,batting,not_outs_not_above_innings,6.0,17.0,-11.0,0,,,,
bexley_stats_spreadsheets.xlsx,1931-32,20,W Vale,Summer 1931/32,batting,batting_average_reconciliation,4.909090909,4.91,-0.0009,0.15,,,,
bexley_stats_spreadsheets.xlsx,1931-32,25,D Anderson,Summer 1931/32,batting,high_score_not_above_total_runs,25.0,216.0,-191.0,0,,,,
bexley_stats_spreadsheets.xlsx,1931-32,25,D Anderson,Summer 1931/32,batting,not_outs_not_above_innings,4.0,18.0,-14.0,0,,,,
bexley_stats_spreadsheets.xlsx,1931-32,25,D Anderson,Summer 1931/32,batting,batting_average_reconciliation,15.42857143,15.43,-0.0014,0.15,,,,
bexley_stats_spreadsheets.xlsx,1931-32,25,D Anderson,Summer 1931/32,bowling,bowling_average_reconciliation,3.222222222,12.56,-9.3378,0.15,yes,high,Source bowling average does not reconcile with runs conceded / wickets.,excluded_from_records
